id,created_at,text,retweet_count,ent_urls,ent_hashtags,ent_mentions,favorite_count,in_reply_to_status_id
512558652226813952,Thu Sep 18 11:08:00 +0000 2014,Domestic violence advocates fear state funding cut http://t.co/2bs74UUiLH,0,"[{u'url': u'http://t.co/2bs74UUiLH', u'indices': [51, 73], u'expanded_url': u'http://www.southbendtribune.com/news/local/domestic-violence-advocates-fear-state-funding-cut/article_cd1c7206-3f1e-11e4-8898-0017a43b2370.html', u'display_url': u'southbendtribune.com/news/local/dom…'}]",[],[],0,
512554757416685568,Thu Sep 18 10:52:31 +0000 2014,"From jazz at #NotreDame to a #Halloween scream park in #Niles, there's plenty to do in #Michiana this weekend. http://t.co/RsQd0Xz7eO",1,"[{u'url': u'http://t.co/RsQd0Xz7eO', u'indices': [111, 133], u'expanded_url': u'http://goo.gl/QB4JpT', u'display_url': u'goo.gl/QB4JpT'}]","[{u'indices': [13, 23], u'text': u'NotreDame'}, {u'indices': [29, 39], u'text': u'Halloween'}, {u'indices': [55, 61], u'text': u'Niles'}, {u'indices': [87, 96], u'text': u'Michiana'}]",[],1,
512269401106554880,Wed Sep 17 15:58:37 +0000 2014,Mishawaka Apple Store plans for Friday iPhone 6 launch http://t.co/TO4qBTqHhf,1,"[{u'url': u'http://t.co/TO4qBTqHhf', u'indices': [55, 77], u'expanded_url': u'http://www.southbendtribune.com/news/business/mishawaka-apple-store-plans-for-friday-iphone-launch/article_49dce904-39ca-59b1-ab12-35cb8e895380.html', u'display_url': u'southbendtribune.com/news/business/…'}]",[],[],1,
512269401106554880,Wed Sep 17 15:58:37 +0000 2014,Mishawaka Apple Store plans for Friday iPhone 6 launch http://t.co/TO4qBTqHhf,1,"[{u'url': u'http://t.co/TO4qBTqHhf', u'indices': [55, 77], u'expanded_url': u'http://www.southbendtribune.com/news/business/mishawaka-apple-store-plans-for-friday-iphone-launch/article_49dce904-39ca-59b1-ab12-35cb8e895380.html', u'display_url': u'southbendtribune.com/news/business/…'}]",[],[],1,
512209963041579008,Wed Sep 17 12:02:26 +0000 2014,Paid medical &amp; prescription claims for @SouthBendCSC are down nearly $1 million since opening an employee clinic. http://t.co/p5kKkYUFrE,1,"[{u'url': u'http://t.co/p5kKkYUFrE', u'indices': [118, 140], u'expanded_url': u'http://goo.gl/H4aEzo', u'display_url': u'goo.gl/H4aEzo'}]",[],"[{u'indices': [43, 56], u'screen_name': u'SouthBendCSC', u'id': 1345608092, u'name': u'South Bend Schools', u'id_str': u'1345608092'}]",0,
511983826390630400,Tue Sep 16 21:03:51 +0000 2014,Benton Township residents now allowed back in homes after gas leak forced more than 500 to evacuate,0,[],[],[],2,
511939746030190592,Tue Sep 16 18:08:41 +0000 2014,'Science Friday' host to speak at Notre Dame http://t.co/oEhHd6IZEW,2,"[{u'url': u'http://t.co/oEhHd6IZEW', u'indices': [45, 67], u'expanded_url': u'http://www.southbendtribune.com/news/local/science-friday-host-to-speak-at-notre-dame/article_6299f290-802b-5dd6-afac-787eb7963310.html', u'display_url': u'southbendtribune.com/news/local/sci…'}]",[],[],1,
511935271328579584,Tue Sep 16 17:50:54 +0000 2014,South Bend mayor headed home? http://t.co/HzV20FtkXY,0,"[{u'url': u'http://t.co/HzV20FtkXY', u'indices': [30, 52], u'expanded_url': u'http://www.southbendtribune.com/news/local/south-bend-mayor-headed-home/article_db08d31b-de9d-54ff-ac9a-31c9b0282848.html', u'display_url': u'southbendtribune.com/news/local/sou…'}]",[],[],0,
511907282796294144,Tue Sep 16 15:59:41 +0000 2014,Want to talk the latest in restaurants &amp; retail around #Michiana? Join the conversation with @marketbasket live NOW: http://t.co/wSKlUvF3QY,1,"[{u'url': u'http://t.co/wSKlUvF3QY', u'indices': [121, 143], u'expanded_url': u'http://goo.gl/h9NZ0s', u'display_url': u'goo.gl/h9NZ0s'}]","[{u'indices': [59, 68], u'text': u'Michiana'}]","[{u'indices': [97, 110], u'screen_name': u'marketbasket', u'id': 20626729, u'name': u'Heidi Prescott', u'id_str': u'20626729'}]",0,
511882057979412482,Tue Sep 16 14:19:27 +0000 2014,Judge sets February trial date in baby's killing http://t.co/KqMy3Oc70m,0,"[{u'url': u'http://t.co/KqMy3Oc70m', u'indices': [49, 71], u'expanded_url': u'http://www.southbendtribune.com/news/local/judge-sets-february-trial-date-in-baby-s-killing/article_e6f3eb54-5de8-501f-a7cb-188483ea455d.html', u'display_url': u'southbendtribune.com/news/local/jud…'}]",[],[],1,
511881714847584258,Tue Sep 16 14:18:05 +0000 2014,Afghan suicide bomber kills 3 foreign troops http://t.co/dN4Rxd2heL,0,"[{u'url': u'http://t.co/dN4Rxd2heL', u'indices': [45, 67], u'expanded_url': u'http://www.southbendtribune.com/news/afghan-suicide-bomber-kills-foreign-troops/article_d6fe29fa-3dab-11e4-9d05-0017a43b2370.html', u'display_url': u'southbendtribune.com/news/afghan-su…'}]",[],[],0,
511878290726850560,Tue Sep 16 14:04:29 +0000 2014,#Elkhart is preparing for its own 'Super Bowl' as the 7th annual #RV open house runs today through Friday. http://t.co/oCiLifTQHi,0,"[{u'url': u'http://t.co/oCiLifTQHi', u'indices': [107, 129], u'expanded_url': u'http://goo.gl/pSGqDI', u'display_url': u'goo.gl/pSGqDI'}]","[{u'indices': [0, 8], u'text': u'Elkhart'}, {u'indices': [65, 68], u'text': u'RV'}]",[],1,
511862060280344576,Tue Sep 16 12:59:59 +0000 2014,Sheriffs: Mentally ill swamping jails http://t.co/LBrMePzD78,0,"[{u'url': u'http://t.co/LBrMePzD78', u'indices': [38, 60], u'expanded_url': u'http://www.southbendtribune.com/news/local/sheriffs-mentally-ill-swamping-jails/article_bc7205a9-8efd-5705-9638-80649c2a9b98.html', u'display_url': u'southbendtribune.com/news/local/she…'}]",[],[],0,
511860076253306880,Tue Sep 16 12:52:06 +0000 2014,Contributed Tweets for @SBTribune are delivered by @RoundTeam https://t.co/7JL4HwG4Ln,0,"[{u'url': u'https://t.co/7JL4HwG4Ln', u'indices': [62, 85], u'expanded_url': u'https://roundteam.co', u'display_url': u'roundteam.co'}]",[],"[{u'indices': [23, 33], u'screen_name': u'SBTribune', u'id': 20528760, u'name': u'South Bend Tribune', u'id_str': u'20528760'}, {u'indices': [51, 61], u'screen_name': u'RoundTeam', u'id': 360844323, u'name': u'RoundTeam', u'id_str': u'360844323'}]",0,
511858663078641664,Tue Sep 16 12:46:29 +0000 2014,Judge finds Jenifer Leveque guilty in Clippinger double murder case http://t.co/dy17Xd6f4d,0,"[{u'url': u'http://t.co/dy17Xd6f4d', u'indices': [68, 90], u'expanded_url': u'http://www.southbendtribune.com/news/judge-finds-jenifer-leveque-guilty-in-clippinger-double-murder-case/article_b42720a6-3d9e-11e4-94b9-0017a43b2370.html', u'display_url': u'southbendtribune.com/news/judge-fin…'}]",[],[],0,
511842837193703425,Tue Sep 16 11:43:36 +0000 2014,Gas leak prompts mandatory evacuations in Berrien County http://t.co/z20NnPobH9,0,"[{u'url': u'http://t.co/z20NnPobH9', u'indices': [57, 79], u'expanded_url': u'http://www.southbendtribune.com/news/local/gas-leak-prompts-mandatory-evacuations-in-berrien-county/article_fce6e583-745e-5717-8260-384644e4e28a.html', u'display_url': u'southbendtribune.com/news/local/gas…'}]",[],[],0,
511833484759801856,Tue Sep 16 11:06:26 +0000 2014,Police and prosecutors taking a closer look at strangulation cases thanks to special training. Story by @Mabuckley88: http://t.co/wBboj6piLa,1,"[{u'url': u'http://t.co/wBboj6piLa', u'indices': [118, 140], u'expanded_url': u'http://goo.gl/mqmbta', u'display_url': u'goo.gl/mqmbta'}]",[],"[{u'indices': [104, 116], u'screen_name': u'Mabuckley88', u'id': 395570164, u'name': u'Madeline Buckley', u'id_str': u'395570164'}]",0,
511522834942664705,Mon Sep 15 14:32:02 +0000 2014,Building a business and a successful marriage http://t.co/kqkzeJUknB,0,"[{u'url': u'http://t.co/kqkzeJUknB', u'indices': [46, 68], u'expanded_url': u'http://www.southbendtribune.com/news/business/building-a-business-and-a-successful-marriage/article_a47e2efe-0a13-5a10-8b85-d5bd71105d7f.html', u'display_url': u'southbendtribune.com/news/business/…'}]",[],[],0,
511503543631478784,Mon Sep 15 13:15:22 +0000 2014,"A group of musicians, poets &amp; storytellers with #SouthBend roots are hosting a Sat. variety show to promote the city. http://t.co/7gJWT0W12R",0,"[{u'url': u'http://t.co/7gJWT0W12R', u'indices': [122, 144], u'expanded_url': u'http://goo.gl/UQXwwB', u'display_url': u'goo.gl/UQXwwB'}]","[{u'indices': [52, 62], u'text': u'SouthBend'}]",[],0,
511486439616299008,Mon Sep 15 12:07:24 +0000 2014,Still no resolution for the @NDFootball frozen five. Is that good news or bad news for the Irish? http://t.co/pB9oDB2xtF,1,"[{u'url': u'http://t.co/pB9oDB2xtF', u'indices': [98, 120], u'expanded_url': u'http://goo.gl/9NREiD', u'display_url': u'goo.gl/9NREiD'}]",[],"[{u'indices': [28, 39], u'screen_name': u'NDFootball', u'id': 712897952, u'name': u'Notre Dame Football', u'id_str': u'712897952'}]",0,
511472337414152193,Mon Sep 15 11:11:22 +0000 2014,Effects of tainted medicine linger http://t.co/IDISR3P24j,0,"[{u'url': u'http://t.co/IDISR3P24j', u'indices': [35, 57], u'expanded_url': u'http://www.southbendtribune.com/news/local/effects-of-tainted-medicine-linger/article_5f1ab7c7-179e-5e4a-8eec-48da99569409.html', u'display_url': u'southbendtribune.com/news/local/eff…'}]",[],[],0,
511469269997981696,Mon Sep 15 10:59:11 +0000 2014,"A Scottish 'Yes' also means exit from EU, NATO http://t.co/SOhPJRCps6",0,"[{u'url': u'http://t.co/SOhPJRCps6', u'indices': [47, 69], u'expanded_url': u'http://www.southbendtribune.com/news/a-scottish-yes-also-means-exit-from-eu-nato/article_ad8b8350-3cc6-11e4-8741-001a4bcf6878.html', u'display_url': u'southbendtribune.com/news/a-scottis…'}]",[],[],0,
510789728854372352,Sat Sep 13 13:58:56 +0000 2014,State police to investigate claims that #SouthBend mayor's chief of staff used city workers for work at her home http://t.co/IwK8N0exax,5,"[{u'url': u'http://t.co/IwK8N0exax', u'indices': [113, 135], u'expanded_url': u'http://goo.gl/diRJ0H', u'display_url': u'goo.gl/diRJ0H'}]","[{u'indices': [40, 50], u'text': u'SouthBend'}]",[],1,
510466222505222144,Fri Sep 12 16:33:26 +0000 2014,"Prison sentences reduced for three of ""Elkhart Four"" teens involved in deadly home invasion http://t.co/sjLcQZC1tv",1,"[{u'url': u'http://t.co/sjLcQZC1tv', u'indices': [92, 114], u'expanded_url': u'http://goo.gl/ybnUHB', u'display_url': u'goo.gl/ybnUHB'}]",[],[],1,
510414251555438592,Fri Sep 12 13:06:55 +0000 2014,Two juveniles arrested in Elkhart school bus arson http://t.co/cXIpIQQy2L,1,"[{u'url': u'http://t.co/cXIpIQQy2L', u'indices': [51, 73], u'expanded_url': u'http://www.southbendtribune.com/news/local/two-juveniles-arrested-in-elkhart-school-bus-arson/article_843f2f35-a8f5-5c2b-a13c-348ca30aa8f6.html', u'display_url': u'southbendtribune.com/news/local/two…'}]",[],[],0,
510400656813719553,Fri Sep 12 12:12:54 +0000 2014,"The latest on retail changes @SBNairport, a new toy shop &amp; a #Costco hiring update in today's @marketbasket video: http://t.co/9tZHVBSofH",2,"[{u'url': u'http://t.co/9tZHVBSofH', u'indices': [119, 141], u'expanded_url': u'http://goo.gl/kNH4Ta', u'display_url': u'goo.gl/kNH4Ta'}]","[{u'indices': [65, 72], u'text': u'Costco'}]","[{u'indices': [29, 40], u'screen_name': u'SBNairport', u'id': 61360711, u'name': u'South Bend Airport', u'id_str': u'61360711'}, {u'indices': [98, 111], u'screen_name': u'marketbasket', u'id': 20626729, u'name': u'Heidi Prescott', u'id_str': u'20626729'}]",2,
510383218332155904,Fri Sep 12 11:03:36 +0000 2014,Armed 'clown' runs off with cash drawer http://t.co/nTrvMpWQIj,0,"[{u'url': u'http://t.co/nTrvMpWQIj', u'indices': [40, 62], u'expanded_url': u'http://www.southbendtribune.com/news/local/armed-clown-runs-off-with-cash-drawer/article_6416960a-bd0c-5e09-9ae6-c5630ff753b4.html', u'display_url': u'southbendtribune.com/news/local/arm…'}]",[],[],1,
510382844812595200,Fri Sep 12 11:02:07 +0000 2014,Vintage toy store opens in Mishawaka http://t.co/cxxhksvNMn,2,"[{u'url': u'http://t.co/cxxhksvNMn', u'indices': [37, 59], u'expanded_url': u'http://www.southbendtribune.com/news/business/vintage-toy-store-opens-in-mishawaka/article_c3e85530-3a5d-11e4-92e2-001a4bcf6878.html', u'display_url': u'southbendtribune.com/news/business/…'}]",[],[],1,
510141357789155328,Thu Sep 11 19:02:32 +0000 2014,"Dieter attributes ""Fire this administration!"" comment to wife http://t.co/1woDsI8AiW",0,"[{u'url': u'http://t.co/1woDsI8AiW', u'indices': [62, 84], u'expanded_url': u'http://www.southbendtribune.com/news/local/dieter-attributes-fire-this-administration-comment-to-wife/article_67eb539f-2a0a-57a2-956e-bab282b353a6.html', u'display_url': u'southbendtribune.com/news/local/die…'}]",[],[],0,
510137100394442752,Thu Sep 11 18:45:37 +0000 2014,It's official: City to seek buyer for Blackthorn http://t.co/Wyfm4WtMOl,1,"[{u'url': u'http://t.co/Wyfm4WtMOl', u'indices': [49, 71], u'expanded_url': u'http://www.southbendtribune.com/news/local/it-s-official-city-to-seek-buyer-for-blackthorn/article_5dd6d614-40a7-59a3-af80-5052f93ac638.html', u'display_url': u'southbendtribune.com/news/local/it-…'}]",[],[],0,
510076098512576512,Thu Sep 11 14:43:13 +0000 2014,"What do ""Avenue Q,"" an Apple Festival &amp; ""Rocky Horror Picture Show"" have in common? See this week's @InTheBend video: http://t.co/RI78h67ORm",0,"[{u'url': u'http://t.co/RI78h67ORm', u'indices': [122, 144], u'expanded_url': u'http://goo.gl/wLYvO8', u'display_url': u'goo.gl/wLYvO8'}]",[],"[{u'indices': [104, 114], u'screen_name': u'InTheBend', u'id': 57325816, u'name': u'In the Bend', u'id_str': u'57325816'}]",1,
510044793838133248,Thu Sep 11 12:38:49 +0000 2014,New site for EmNet http://t.co/kInii1jLl5,0,"[{u'url': u'http://t.co/kInii1jLl5', u'indices': [19, 41], u'expanded_url': u'http://www.southbendtribune.com/news/business/new-site-for-emnet/article_8f290330-399f-11e4-a8aa-001a4bcf6878.html', u'display_url': u'southbendtribune.com/news/business/…'}]",[],[],0,
510042975972241408,Thu Sep 11 12:31:36 +0000 2014,"As the nation pauses to remember the #Sept11Anniversary, one area college campus unveils its own remembrance. http://t.co/1xsE9i4vWT",2,"[{u'url': u'http://t.co/1xsE9i4vWT', u'indices': [110, 132], u'expanded_url': u'http://goo.gl/leCzcj', u'display_url': u'goo.gl/leCzcj'}]","[{u'indices': [37, 55], u'text': u'Sept11Anniversary'}]",[],2,
510020781263171586,Thu Sep 11 11:03:24 +0000 2014,"One killed, one injured in Elkhart shooting http://t.co/wLa9Y9pcr6",0,"[{u'url': u'http://t.co/wLa9Y9pcr6', u'indices': [44, 66], u'expanded_url': u'http://www.southbendtribune.com/news/local/one-killed-one-injured-in-elkhart-shooting/article_c81c6e7d-f16b-5023-9b9e-7a4c35b9bdd6.html', u'display_url': u'southbendtribune.com/news/local/one…'}]",[],[],0,
509841477938081792,Wed Sep 10 23:10:55 +0000 2014,Crowe Horwath adding 100 South Bend jobs within the next year http://t.co/PYRjFgi2vn,7,"[{u'url': u'http://t.co/PYRjFgi2vn', u'indices': [62, 84], u'expanded_url': u'http://www.southbendtribune.com/news/business/crowe-horwath-adding-jobs/article_dea06ed9-2e75-5036-b7a5-d6f3d66bdb40.html', u'display_url': u'southbendtribune.com/news/business/…'}]",[],[],3,
509795452724596736,Wed Sep 10 20:08:02 +0000 2014,.@RepWalorski condemns Obama administration on Taliban prisoner release http://t.co/o6s6YnTf9K,2,"[{u'url': u'http://t.co/o6s6YnTf9K', u'indices': [72, 94], u'expanded_url': u'http://goo.gl/npeUPL', u'display_url': u'goo.gl/npeUPL'}]",[],"[{u'indices': [1, 13], u'screen_name': u'RepWalorski', u'id': 1065995022, u'name': u'Jackie Walorski', u'id_str': u'1065995022'}]",0,
509791926048944128,Wed Sep 10 19:54:01 +0000 2014,"Get ready @johnmellencamp fans: he'll open his ""Plain Spoken"" tour in #SouthBend at @MorrisPAC: http://t.co/6UJNmgy6jS",8,"[{u'url': u'http://t.co/6UJNmgy6jS', u'indices': [96, 118], u'expanded_url': u'http://goo.gl/BQIqp4', u'display_url': u'goo.gl/BQIqp4'}]","[{u'indices': [70, 80], u'text': u'SouthBend'}]","[{u'indices': [10, 25], u'screen_name': u'johnmellencamp', u'id': 15006351, u'name': u'John Mellencamp', u'id_str': u'15006351'}, {u'indices': [84, 94], u'screen_name': u'MorrisPAC', u'id': 68425534, u'name': u'Morris PAC', u'id_str': u'68425534'}]",1,
509747611444580352,Wed Sep 10 16:57:55 +0000 2014,#SouthBend considering selling Elbel Golf Course: http://t.co/QpEyQMoyKc,0,"[{u'url': u'http://t.co/QpEyQMoyKc', u'indices': [50, 72], u'expanded_url': u'http://goo.gl/XIAAJ4', u'display_url': u'goo.gl/XIAAJ4'}]","[{u'indices': [0, 10], u'text': u'SouthBend'}]",[],0,
509725560835018753,Wed Sep 10 15:30:18 +0000 2014,Mishawaka's Central Park to close for upgrade http://t.co/cYMDtbcrd6,0,"[{u'url': u'http://t.co/cYMDtbcrd6', u'indices': [46, 68], u'expanded_url': u'http://www.southbendtribune.com/news/local/mishawaka-s-central-park-to-close-for-upgrade/article_d5372896-879b-5e9a-beee-6d9542783418.html', u'display_url': u'southbendtribune.com/news/local/mis…'}]",[],[],1,
509714230518378496,Wed Sep 10 14:45:17 +0000 2014,Michiana under flash flood watch today http://t.co/H9keaPUWtS,1,"[{u'url': u'http://t.co/H9keaPUWtS', u'indices': [39, 61], u'expanded_url': u'http://www.southbendtribune.com/news/michiana-under-flash-flood-watch-today/article_4810433c-38f0-11e4-9e3a-0017a43b2370.html', u'display_url': u'southbendtribune.com/news/michiana-…'}]",[],[],1,
509697968614555648,Wed Sep 10 13:40:40 +0000 2014,"Family members bid farewell Tuesday to Micahyah Crockett, the 11-month-old boy who police say was killed by his mom. http://t.co/NQroVmlnan",1,"[{u'url': u'http://t.co/NQroVmlnan', u'indices': [117, 139], u'expanded_url': u'http://goo.gl/rLo275', u'display_url': u'goo.gl/rLo275'}]",[],[],0,
509674616004947968,Wed Sep 10 12:07:52 +0000 2014,The generous tippers from @Tipsforjesus appear to have been in town @LegendsND once again. http://t.co/1eRanQXrXh,2,"[{u'url': u'http://t.co/1eRanQXrXh', u'indices': [91, 113], u'expanded_url': u'http://goo.gl/z6Ofuc', u'display_url': u'goo.gl/z6Ofuc'}]",[],"[{u'indices': [26, 39], u'screen_name': u'Tipsforjesus', u'id': 1834578018, u'name': u'tipsforjesus', u'id_str': u'1834578018'}, {u'indices': [68, 78], u'screen_name': u'LegendsND', u'id': 15767107, u'name': u'Legends @ Notre Dame', u'id_str': u'15767107'}]",1,
509671783323009024,Wed Sep 10 11:56:37 +0000 2014,Girlfriend claims she did not know Clippinger was a convicted murderer http://t.co/IpwNAiGhog,0,"[{u'url': u'http://t.co/IpwNAiGhog', u'indices': [71, 93], u'expanded_url': u'http://www.southbendtribune.com/news/local/girlfriend-claims-she-did-not-know-clippinger-was-a-convicted/article_f4290cb3-6388-5cb6-9d5e-25597c4a9bf8.html', u'display_url': u'southbendtribune.com/news/local/gir…'}]",[],[],0,
509670402780430336,Wed Sep 10 11:51:07 +0000 2014,South Bend hires firm to slash sewer costs http://t.co/PJLA9XLukF,1,"[{u'url': u'http://t.co/PJLA9XLukF', u'indices': [43, 65], u'expanded_url': u'http://www.southbendtribune.com/news/local/south-bend-hires-firm-to-slash-sewer-costs/article_6e1f49a2-38d1-11e4-8cea-001a4bcf6878.html', u'display_url': u'southbendtribune.com/news/local/sou…'}]",[],[],1,
509474781926653952,Tue Sep 09 22:53:48 +0000 2014,Family gathers to remember 11-month-old Micahyah Crockett at funeral today and must endure investigation into his mom http://t.co/lpyPELDr1F,0,"[{u'url': u'http://t.co/lpyPELDr1F', u'indices': [118, 140], u'expanded_url': u'http://goo.gl/y6VW7h', u'display_url': u'goo.gl/y6VW7h'}]",[],[],1,
509462220518854656,Tue Sep 09 22:03:53 +0000 2014,"Rev. Leonard Chrobot, known as #DyngusDay priest in #SouthBend, dies after traffic accident http://t.co/g2jsOvMZWT http://t.co/GxOkiWtRVt",3,"[{u'url': u'http://t.co/g2jsOvMZWT', u'indices': [92, 114], u'expanded_url': u'http://goo.gl/GCt8H2', u'display_url': u'goo.gl/GCt8H2'}]","[{u'indices': [31, 41], u'text': u'DyngusDay'}, {u'indices': [52, 62], u'text': u'SouthBend'}]",[],1,
509400337619243009,Tue Sep 09 17:57:59 +0000 2014,"New, larger iPhones unveiled at Apple event http://t.co/ehicQ0U79R",1,"[{u'url': u'http://t.co/ehicQ0U79R', u'indices': [44, 66], u'expanded_url': u'http://www.southbendtribune.com/news/new-larger-iphones-unveiled-at-apple-event/article_7049d0e4-384a-11e4-9ada-001a4bcf6878.html', u'display_url': u'southbendtribune.com/news/new-large…'}]",[],[],2,
509392086315986945,Tue Sep 09 17:25:12 +0000 2014,"In an expected move, @INATTYGENERAL asks #SupremeCourt to restore #Indiana's ban on same-sex marriage. http://t.co/iIMGavnd3d",0,"[{u'url': u'http://t.co/iIMGavnd3d', u'indices': [103, 125], u'expanded_url': u'http://goo.gl/fHpSJn', u'display_url': u'goo.gl/fHpSJn'}]","[{u'indices': [41, 54], u'text': u'SupremeCourt'}, {u'indices': [66, 74], u'text': u'Indiana'}]","[{u'indices': [21, 35], u'screen_name': u'INATTYGENERAL', u'id': 22186148, u'name': u'Greg Zoeller', u'id_str': u'22186148'}]",0,
509390767383515137,Tue Sep 09 17:19:57 +0000 2014,LaPorte County claims victory in strip club fight http://t.co/qAogTYk3FZ,0,"[{u'url': u'http://t.co/qAogTYk3FZ', u'indices': [50, 72], u'expanded_url': u'http://www.southbendtribune.com/news/local/laporte-county-claims-victory-in-strip-club-fight/article_3b1dd222-aaf7-54ee-8f9a-3600cfc18558.html', u'display_url': u'southbendtribune.com/news/local/lap…'}]",[],[],0,
509388524882112512,Tue Sep 09 17:11:02 +0000 2014,"After win over Michigan, Notre Dame weary of 'letdown' http://t.co/VLBR3zLfD1",1,"[{u'url': u'http://t.co/VLBR3zLfD1', u'indices': [55, 77], u'expanded_url': u'http://www.southbendtribune.com/sports/college/notredame/football/after-win-over-michigan-notre-dame-weary-of-letdown/link_1aecd986-3843-11e4-aeca-001a4bcf6878.html', u'display_url': u'southbendtribune.com/sports/college…'}]",[],[],1,
509371597249994753,Tue Sep 09 16:03:47 +0000 2014,Want to stay up-to-date on the latest restaurant &amp; retail news in #Michiana? Chat live NOW with @marketbasket: http://t.co/U1ySvkTbIV,1,"[{u'url': u'http://t.co/U1ySvkTbIV', u'indices': [115, 137], u'expanded_url': u'http://goo.gl/Ci7AJb', u'display_url': u'goo.gl/Ci7AJb'}]","[{u'indices': [70, 79], u'text': u'Michiana'}]","[{u'indices': [100, 113], u'screen_name': u'marketbasket', u'id': 20626729, u'name': u'Heidi Prescott', u'id_str': u'20626729'}]",0,
509367876587778049,Tue Sep 09 15:49:00 +0000 2014,Suicide prevention vigil set for Wednesday in South Bend http://t.co/2s9eousLzE,1,"[{u'url': u'http://t.co/2s9eousLzE', u'indices': [57, 79], u'expanded_url': u'http://www.southbendtribune.com/news/local/suicide-prevention-vigil-set-for-wednesday-in-south-bend/article_994812f0-941b-5e08-a5b7-49e02fe19233.html', u'display_url': u'southbendtribune.com/news/local/sui…'}]",[],[],0,
509345356505550848,Tue Sep 09 14:19:30 +0000 2014,Third down was good for @NDFootball on Saturday against @umichfootball. How good? Check out @ND_Insider story: http://t.co/NpmfUfCW3n,0,"[{u'url': u'http://t.co/NpmfUfCW3n', u'indices': [111, 133], u'expanded_url': u'http://goo.gl/jA4Vtm', u'display_url': u'goo.gl/jA4Vtm'}]",[],"[{u'indices': [24, 35], u'screen_name': u'NDFootball', u'id': 712897952, u'name': u'Notre Dame Football', u'id_str': u'712897952'}, {u'indices': [56, 70], u'screen_name': u'umichfootball', u'id': 27902825, u'name': u'Michigan Football', u'id_str': u'27902825'}, {u'indices': [92, 103], u'screen_name': u'ND_Insider', u'id': 98649589, u'name': u'NDInsider', u'id_str': u'98649589'}]",0,
509331795670614017,Tue Sep 09 13:25:37 +0000 2014,William Street to open to 2-way traffic Friday http://t.co/D7bo9UZA3H,2,"[{u'url': u'http://t.co/D7bo9UZA3H', u'indices': [47, 69], u'expanded_url': u'http://www.southbendtribune.com/news/politics/william-street-to-open-to--way-traffic-friday/article_79d03312-43f6-5fa5-bed8-e381b3fa2ac3.html', u'display_url': u'southbendtribune.com/news/politics/…'}]",[],[],0,
509302106738532352,Tue Sep 09 11:27:39 +0000 2014,"#Enterovirus, a nasty respiratory illness affecting children has hit the #SouthBend area. Story by @AmandaGraySBT: http://t.co/hfp3hZeL5q",0,"[{u'url': u'http://t.co/hfp3hZeL5q', u'indices': [115, 137], u'expanded_url': u'http://goo.gl/E1OMb3', u'display_url': u'goo.gl/E1OMb3'}]","[{u'indices': [0, 12], u'text': u'Enterovirus'}, {u'indices': [73, 83], u'text': u'SouthBend'}]","[{u'indices': [99, 113], u'screen_name': u'AmandaGraySBT', u'id': 1060805353, u'name': u'Amanda Gray', u'id_str': u'1060805353'}]",0,
509295515335282689,Tue Sep 09 11:01:27 +0000 2014,"Good morning, #SouthBend. Here's today's #frontpage featuring a stunning shot @NotreDame by @TheRobFranklin. http://t.co/G6q2KIF6MO",6,[],"[{u'indices': [14, 24], u'text': u'SouthBend'}, {u'indices': [41, 51], u'text': u'frontpage'}]","[{u'indices': [78, 88], u'screen_name': u'NotreDame', u'id': 6507762, u'name': u'Notre Dame', u'id_str': u'6507762'}, {u'indices': [92, 107], u'screen_name': u'TheRobFranklin', u'id': 766709684, u'name': u'Robert Franklin', u'id_str': u'766709684'}]",1,
509156586859020288,Tue Sep 09 01:49:24 +0000 2014,"Beautiful shot tonight of #supermoon over #SouthBend, by @TheRobFranklin http://t.co/w8uusmVhoF",24,[],"[{u'indices': [26, 36], u'text': u'supermoon'}, {u'indices': [42, 52], u'text': u'SouthBend'}]","[{u'indices': [57, 72], u'screen_name': u'TheRobFranklin', u'id': 766709684, u'name': u'Robert Franklin', u'id_str': u'766709684'}]",23,
509003377070440448,Mon Sep 08 15:40:36 +0000 2014,"Benton Harbor man dies after fleeing police, crashing car http://t.co/luNfr5Rzu8",0,"[{u'url': u'http://t.co/luNfr5Rzu8', u'indices': [58, 80], u'expanded_url': u'http://www.southbendtribune.com/news/local/benton-harbor-man-dies-after-fleeing-police-crashing-car/article_cb6f2702-3739-5bf6-8289-4d40567b69cb.html', u'display_url': u'southbendtribune.com/news/local/ben…'}]",[],[],2,
508984542518976512,Mon Sep 08 14:25:46 +0000 2014,A Walkerton man spends night in jail because of an error on an arrest warrant meant for his dad. Story by @vablack84: http://t.co/LHVTNwbDaQ,1,"[{u'url': u'http://t.co/LHVTNwbDaQ', u'indices': [118, 140], u'expanded_url': u'http://goo.gl/jg73XG', u'display_url': u'goo.gl/jg73XG'}]",[],"[{u'indices': [106, 116], u'screen_name': u'vablack84', u'id': 281598569, u'name': u'Virginia Black', u'id_str': u'281598569'}]",0,
