id,created_at,text,retweet_count,ent_urls,ent_hashtags,ent_mentions,favorite_count,in_reply_to_status_id
532669450093592576,Wed Nov 12 23:01:08 +0000 2014,Boom. I’m Best in Explorers on #QuizUp! https://t.co/4JUbr0VMX5,0,"[{u'url': u'https://t.co/4JUbr0VMX5', u'indices': [40, 63], u'expanded_url': u'https://www.quizup.com/en/topics/explorers/2014/11?scope=region&country=NC&player_id=382738173837258017&banner=lb:explorers:US:NC:month:11:2014:1&position=1&source=share', u'display_url': u'quizup.com/en/topics/expl\u2026'}]","[{u'indices': [31, 38], u'text': u'QuizUp'}]",[],0,
532666682901561344,Wed Nov 12 22:50:08 +0000 2014,Boom. I’m 3rd Best in Explorers on #QuizUp! https://t.co/cIpIRM9FtG,0,"[{u'url': u'https://t.co/cIpIRM9FtG', u'indices': [44, 67], u'expanded_url': u'https://www.quizup.com/en/topics/explorers/2014/11?scope=region&country=NC&player_id=382738173837258017&banner=lb:explorers:US:NC:month:11:2014:3&position=3&source=share', u'display_url': u'quizup.com/en/topics/expl\u2026'}]","[{u'indices': [35, 42], u'text': u'QuizUp'}]",[],0,
529442457143242754,Tue Nov 04 01:18:13 +0000 2014,Boom. I’m Top 10 in The American Civil War on #QuizUp! https://t.co/yGdplpC3qx,0,"[{u'url': u'https://t.co/yGdplpC3qx', u'indices': [55, 78], u'expanded_url': u'https://www.quizup.com/en/topics/american-civil-war/2014/11?scope=country&country=US&player_id=382738173837258017&banner=lb:american-civil-war:US:month:11:2014:9&position=9&source=share', u'display_url': u'quizup.com/en/topics/amer\u2026'}]","[{u'indices': [46, 53], u'text': u'QuizUp'}]",[],0,
523572810871234560,Sat Oct 18 20:34:20 +0000 2014,Boom. I’m 3rd Best in The Revolutionary War on #QuizUp! https://t.co/CnCmB47Is9,0,"[{u'url': u'https://t.co/CnCmB47Is9', u'indices': [56, 79], u'expanded_url': u'https://www.quizup.com/en/topics/revolutionary-war/2014/10?scope=region&country=NC&player_id=382738173837258017&banner=lb:revolutionary-war:US:NC:month:10:2014:3&position=3&source=share', u'display_url': u'quizup.com/en/topics/revo\u2026'}]","[{u'indices': [47, 54], u'text': u'QuizUp'}]",[],0,
522000654139928576,Tue Oct 14 12:27:08 +0000 2014,Good morning !! http://t.co/77Sl7Zr3Tk,0,"[{u'url': u'http://t.co/77Sl7Zr3Tk', u'indices': [16, 38], u'expanded_url': u'http://campl.us/rFIR', u'display_url': u'campl.us/rFIR'}]",[],[],0,
520006312126861312,Thu Oct 09 00:22:20 +0000 2014,Hanging out at home this evening...watching TV.,0,[],[],[],0,
519925433052459008,Wed Oct 08 19:00:57 +0000 2014,Cleaning up the garage this afternoon...nice day!!,0,[],[],[],0,
506806093235118080,Tue Sep 02 14:09:23 +0000 2014,Pretty day here in Orlando!!!,0,[],[],[],0,
503994560843108353,Mon Aug 25 19:57:21 +0000 2014,Boom. I’m Top 10 in The American Civil War on #QuizUp! https://t.co/9smeDoYwu0,0,"[{u'url': u'https://t.co/9smeDoYwu0', u'indices': [55, 78], u'expanded_url': u'https://www.quizup.com/en/topics/american-civil-war/2014/8?scope=country&country=US&player_id=382738173837258017&banner=lb:american-civil-war:US:month:8:2014:8&position=8&source=share', u'display_url': u'quizup.com/en/topics/amer\u2026'}]","[{u'indices': [46, 53], u'text': u'QuizUp'}]",[],0,
503718677997715457,Mon Aug 25 01:41:06 +0000 2014,Boom. I’m Top 10 in The American Civil War on #QuizUp! https://t.co/9smeDoYwu0,0,"[{u'url': u'https://t.co/9smeDoYwu0', u'indices': [55, 78], u'expanded_url': u'https://www.quizup.com/en/topics/american-civil-war/2014/8?scope=country&country=US&player_id=382738173837258017&banner=lb:american-civil-war:US:month:8:2014:8&position=8&source=share', u'display_url': u'quizup.com/en/topics/amer\u2026'}]","[{u'indices': [46, 53], u'text': u'QuizUp'}]",[],0,
437998447560372224,Mon Feb 24 17:12:22 +0000 2014,Registration successful http://t.co/GNtXHA8wht via @sharethis I love this site I will always follow smoke.,0,"[{u'url': u'http://t.co/GNtXHA8wht', u'indices': [24, 46], u'expanded_url': u'http://shar.es/FeHT1', u'display_url': u'shar.es/FeHT1'}]",[],"[{u'id': 14116807, u'indices': [51, 61], u'id_str': u'14116807', u'screen_name': u'ShareThis', u'name': u'ShareThis'}]",0,
434867547142230016,Sun Feb 16 01:51:17 +0000 2014,@StewartHaasRcng so good to see you back smoke,0,[],[],"[{u'id': 124249585, u'indices': [0, 16], u'id_str': u'124249585', u'screen_name': u'StewartHaasRcng', u'name': u'Stewart-Haas Racing'}]",0,434848466062159873
397547527680978944,Tue Nov 05 02:14:51 +0000 2013,@blakeshelton great job Blake it's hard to pick. One they all have been great tonight very good show.,0,[],[],"[{u'id': 14920785, u'indices': [0, 13], u'id_str': u'14920785', u'screen_name': u'blakeshelton', u'name': u'Blake Shelton'}]",0,397528452238032896
396480452124344320,Sat Nov 02 03:34:40 +0000 2013,@RCRracing way to go no 3Dale would be so proud.,0,[],[],"[{u'id': 33489438, u'indices': [0, 10], u'id_str': u'33489438', u'screen_name': u'RCRracing', u'name': u'RCR'}]",0,396474371692584960
395350842947026944,Wed Oct 30 00:46:00 +0000 2013,@MrsdogC  Happy birthday Beth I hope you have a great day.,0,[],[],"[{u'id': 84489711, u'indices': [0, 8], u'id_str': u'84489711', u'screen_name': u'MrsdogC', u'name': u'Beth Chapman'}]",0,
373845026763075584,Sat Aug 31 16:29:34 +0000 2013,#SMOKEWILLRISE DECAL : Tony Stewart Store http://t.co/M4DQJCDXe5,0,"[{u'url': u'http://t.co/M4DQJCDXe5', u'indices': [42, 64], u'expanded_url': u'http://www.tonystewartstore.com/product/17017/-smokewillrise-decal', u'display_url': u'tonystewartstore.com/product/17017/\u2026'}]","[{u'indices': [0, 14], u'text': u'SMOKEWILLRISE'}]",[],0,
373514623535706112,Fri Aug 30 18:36:40 +0000 2013,@jakeowen welcome to my home town hope you enjoy yourself.,0,[],[],"[{u'id': 21910850, u'indices': [0, 9], u'id_str': u'21910850', u'screen_name': u'jakeowen', u'name': u'Jake Owen'}]",0,373498713181655040
366607140271554562,Sun Aug 11 17:08:48 +0000 2013,@NASCAR @JimmieJohnson @DanicaPatrick,0,[],[],"[{u'id': 49153854, u'indices': [0, 7], u'id_str': u'49153854', u'screen_name': u'NASCAR', u'name': u'NASCAR'}, {u'id': 265483421, u'indices': [8, 22], u'id_str': u'265483421', u'screen_name': u'JimmieJohnson', u'name': u'Jimmie Johnson'}, {u'id': 21255118, u'indices': [23, 37], u'id_str': u'21255118', u'screen_name': u'DanicaPatrick', u'name': u'Danica Patrick'}]",0,366574727629778945
365551043964190721,Thu Aug 08 19:12:15 +0000 2013,@SunocoRacing yes I would it makes them better I think.,0,[],[],"[{u'id': 103677574, u'indices': [0, 13], u'id_str': u'103677574', u'screen_name': u'SunocoRacing', u'name': u'Sunoco Racing'}]",0,365499635483156482
361503653326098434,Sun Jul 28 15:09:22 +0000 2013,Good luck Tony I'm wishing you the best and be safe out there.,0,[],[],[],0,
518137257727754240,Fri Oct 03 20:35:23 +0000 2014,@DrPhil @RobinRevelation @WGeorgiaSmiled,0,[],[],"[{u'id': 7025662, u'indices': [0, 7], u'id_str': u'7025662', u'screen_name': u'DrPhil', u'name': u'Dr. Phil'}, {u'id': 2414811631, u'indices': [8, 24], u'id_str': u'2414811631', u'screen_name': u'RobinRevelation', u'name': u'Robin Revelation'}, {u'id': 2798879671, u'indices': [25, 40], u'id_str': u'2798879671', u'screen_name': u'WGeorgiaSmiled', u'name': u'When Georgia Smiled'}]",0,518135468072763392
518135468072763392,Fri Oct 03 20:28:16 +0000 2014,"@DrPhil @DVSummit2014 What about Parental Alienation as a form of abuse? How do we educate the court system.
@RobinRevelation",0,[],[],"[{u'id': 7025662, u'indices': [0, 7], u'id_str': u'7025662', u'screen_name': u'DrPhil', u'name': u'Dr. Phil'}, {u'id': 2414811631, u'indices': [109, 125], u'id_str': u'2414811631', u'screen_name': u'RobinRevelation', u'name': u'Robin Revelation'}]",0,
518111782532292608,Fri Oct 03 18:54:09 +0000 2014,"CDL Drivers needed at @ExpressPros Mishawaka,@South_Bend_Jobs,@southbendjobs_",0,[],[],"[{u'id': 15853150, u'indices': [22, 34], u'id_str': u'15853150', u'screen_name': u'ExpressPros', u'name': u'Express Pros'}, {u'id': 225397720, u'indices': [45, 61], u'id_str': u'225397720', u'screen_name': u'South_Bend_Jobs', u'name': u'South Bend Jobs'}, {u'id': 128829473, u'indices': [62, 77], u'id_str': u'128829473', u'screen_name': u'southbendjobs_', u'name': u'South Bend Jobs'}]",0,
518110570495889408,Fri Oct 03 18:49:20 +0000 2014,@CDL_Jobs @ExpressPros South Bend. Several opening for experienced CDL driver Call 574-259-1518,0,[],[],"[{u'id': 61364510, u'indices': [0, 9], u'id_str': u'61364510', u'screen_name': u'CDL_Jobs', u'name': u'CDL Jobs'}, {u'id': 15853150, u'indices': [10, 22], u'id_str': u'15853150', u'screen_name': u'ExpressPros', u'name': u'Express Pros'}]",0,
518087953453551618,Fri Oct 03 17:19:28 +0000 2014,@MioshiJohnson @DrPhil Desperate for information so I can help lady/4 kids  NOTtake abuser back when gets out jail in 60d for violating PPO.,0,[],[],"[{u'id': 2569145517, u'indices': [0, 14], u'id_str': u'2569145517', u'screen_name': u'MioshiJohnson', u'name': u'Mioshi Johnson'}, {u'id': 7025662, u'indices': [15, 22], u'id_str': u'7025662', u'screen_name': u'DrPhil', u'name': u'Dr. Phil'}]",0,518077299145453571
518085187545350144,Fri Oct 03 17:08:28 +0000 2014,How can I help woman in our community to see the light? They just keep repeating the cycle. #DrPhil,0,[],"[{u'indices': [92, 99], u'text': u'DrPhil'}]",[],0,
518083222358335488,Fri Oct 03 17:00:40 +0000 2014,How I can help woman in my community that I know are being abused see the light? They just keep repeating the cycle.#DVSummit2014,1,[],"[{u'indices': [116, 129], u'text': u'DVSummit2014'}]",[],0,
324519756831023104,Wed Apr 17 13:48:34 +0000 2013,"#refreshleadership Having a great time at Coveleski Stadium for RLL 2013, http://t.co/ke6hRMdC7W",0,[],"[{u'indices': [0, 18], u'text': u'refreshleadership'}]",[],0,
307929068169490433,Sat Mar 02 19:03:05 +0000 2013,#ILC2013 Takeaway! Technology changes the battlefield! We need to be connected with our associates and clients. LETS DO THIS!!,0,[],"[{u'indices': [0, 8], u'text': u'ILC2013'}]",[],0,
307927890719293441,Sat Mar 02 18:58:24 +0000 2013,@expressilc TAKE AWAY! Technology changes the battlefield and data is critical to being ahead of the competition.,0,[],[],"[{u'id': 1009397911, u'indices': [0, 11], u'id_str': u'1009397911', u'screen_name': u'expressILC', u'name': u'EEP ILC'}]",0,307917787731472384
530626056592822272,Fri Nov 07 07:41:25 +0000 2014,The thoughts in my head are always contradicting each other.,0,[],[],[],0,
529352899475038208,Mon Nov 03 19:22:20 +0000 2014,@altonbrown Would love if you posted your coordinates!,0,[],[],"[{u'id': 293850289, u'indices': [0, 11], u'id_str': u'293850289', u'screen_name': u'altonbrown', u'name': u'Alton Brown'}]",0,
526378152525066240,Sun Oct 26 14:21:45 +0000 2014,"@altonbrown When visiting South Bend, Indiana, you should visit Fiddler's Hearth!",0,[],[],"[{u'id': 293850289, u'indices': [0, 11], u'id_str': u'293850289', u'screen_name': u'altonbrown', u'name': u'Alton Brown'}]",1,
498242259843031041,Sat Aug 09 22:59:46 +0000 2014,I just earned the 'I Believe in IPA! (Level 4)' badge on @untappd! http://t.co/QVyVbFfLJg #ibelieveinIPA,0,"[{u'url': u'http://t.co/QVyVbFfLJg', u'indices': [67, 89], u'expanded_url': u'http://untpd.it/s/b23125746', u'display_url': u'untpd.it/s/b23125746'}]","[{u'indices': [90, 104], u'text': u'ibelieveinIPA'}]","[{u'id': 147845476, u'indices': [57, 65], u'id_str': u'147845476', u'screen_name': u'untappd', u'name': u'Untappd'}]",0,
468155946112651264,Sun May 18 22:27:30 +0000 2014,105 days until I'm a married lady. Holy shit.,0,[],[],[],3,
459502379021631488,Fri Apr 25 01:21:18 +0000 2014,I just earned the 'Land of the Free (Level 10)' badge on @untappd! http://t.co/O1wkvZ3jBg,0,"[{u'url': u'http://t.co/O1wkvZ3jBg', u'indices': [67, 89], u'expanded_url': u'http://untp.it/1jIW4KL', u'display_url': u'untp.it/1jIW4KL'}]",[],"[{u'id': 147845476, u'indices': [57, 65], u'id_str': u'147845476', u'screen_name': u'untappd', u'name': u'Untappd'}]",0,
444601476661673984,Fri Mar 14 22:30:26 +0000 2014,I just earned the 'Land of the Free (Level 9)' badge on @untappd! http://t.co/TaZZA58lC0,0,"[{u'url': u'http://t.co/TaZZA58lC0', u'indices': [66, 88], u'expanded_url': u'http://untp.it/OdImqS', u'display_url': u'untp.it/OdImqS'}]",[],"[{u'id': 147845476, u'indices': [56, 64], u'id_str': u'147845476', u'screen_name': u'untappd', u'name': u'Untappd'}]",0,
434173994989027328,Fri Feb 14 03:55:21 +0000 2014,I just earned the 'Land of the Free (Level 8)' badge on @untappd! http://t.co/xhSCC9SM9B,0,"[{u'url': u'http://t.co/xhSCC9SM9B', u'indices': [66, 88], u'expanded_url': u'http://untp.it/1btQX3B', u'display_url': u'untp.it/1btQX3B'}]",[],"[{u'id': 147845476, u'indices': [56, 64], u'id_str': u'147845476', u'screen_name': u'untappd', u'name': u'Untappd'}]",0,
434173518079868928,Fri Feb 14 03:53:27 +0000 2014,I just earned the 'Heavy Weight (Level 3)' badge on @untappd! http://t.co/oXcBeyoXzL,0,"[{u'url': u'http://t.co/oXcBeyoXzL', u'indices': [62, 84], u'expanded_url': u'http://untp.it/1kGa0KO', u'display_url': u'untp.it/1kGa0KO'}]",[],"[{u'id': 147845476, u'indices': [52, 60], u'id_str': u'147845476', u'screen_name': u'untappd', u'name': u'Untappd'}]",0,
430851224683151360,Tue Feb 04 23:51:51 +0000 2014,http://t.co/XqWQ8JjMYp http://t.co/ulGGzHFzQ0,0,"[{u'url': u'http://t.co/XqWQ8JjMYp', u'indices': [0, 22], u'expanded_url': u'http://rajfrance.org/hcn/', u'display_url': u'rajfrance.org/hcn/'}, {u'url': u'http://t.co/ulGGzHFzQ0', u'indices': [23, 45], u'expanded_url': u'http://pinterest.com/pin/234116880603314844/', u'display_url': u'pinterest.com/pin/2341168806\u2026'}]",[],[],0,
212540013546713088,Tue Jun 12 13:41:02 +0000 2012,"6/12/09:  Washington Post columnist casts Mourdock among ""political ankle-biters"" of auto rescue http://t.co/WzPrqp1q",1,"[{u'url': u'http://t.co/WzPrqp1q', u'indices': [97, 117], u'expanded_url': u'http://j.mp/LhFm6y', u'display_url': u'j.mp/LhFm6y'}]",[],[],0,
212171851168886784,Mon Jun 11 13:18:05 +0000 2012,"6/11/09:  Mourdock, having gotten his Quixote right since 6/9, tells AP ""these are real dragons,"" not windmills being seen as dragons",0,[],[],[],0,
212171374905663489,Mon Jun 11 13:16:12 +0000 2012,"6/11/09: .@JGfortwayne says voters will have to decide for themselves if ""quixotic quest"" was motivated by politics",0,[],[],"[{u'id': 69397283, u'indices': [10, 22], u'id_str': u'69397283', u'screen_name': u'JGfortwayne', u'name': u'The Journal Gazette'}]",0,
212170020338405378,Mon Jun 11 13:10:49 +0000 2012,"6/11/09: AP:  Kokomo Mayor says Mourdock's suit seemed political, ""more to lose than you had to gain"" for Hoosiers",0,[],[],[],0,
211904581570015232,Sun Jun 10 19:36:03 +0000 2012,"6/10/09: Wall St Journal notes that Mourdock's atty, Thomas Lauria, backed off of claims that the White House threatened one of his clients",0,[],[],[],0,
211902809782759426,Sun Jun 10 19:29:01 +0000 2012,"6/10/09:  Kokomo Trib urges Mourdock to drop suit after stay denied, says if he takes his financial responsibility seriously he'll drop it",1,[],[],[],0,
211902324766023680,Sun Jun 10 19:27:05 +0000 2012,6/10/09:  .@JGfortwayne reports that Mourdock's Chrysler suit was objecting to offer agreed to by 92% of bondholders,0,[],[],"[{u'id': 69397283, u'indices': [11, 23], u'id_str': u'69397283', u'screen_name': u'JGfortwayne', u'name': u'The Journal Gazette'}]",0,
211456242919538689,Sat Jun 09 13:54:31 +0000 2012,6/9/09:  Supreme Court lifts stay on sale of Chrysler. PDF: http://t.co/C9CscHWi,0,"[{u'url': u'http://t.co/C9CscHWi', u'indices': [60, 80], u'expanded_url': u'http://goo.gl/OxGgN', u'display_url': u'goo.gl/OxGgN'}]",[],[],0,
211452844501512193,Sat Jun 09 13:41:01 +0000 2012,"6/9/09: Kokomo Chamber of Commerce President Jeb Conrad: ""Delays are probably not going to be in the best interest of Kokomo""",0,[],[],[],0,
211452450182397952,Sat Jun 09 13:39:27 +0000 2012,6/9/09: NY Times reports Chrysler is losing $100 Million every day sale is stalled by Mourdock,1,[],[],[],0,
537218364733919233,Tue Nov 25 12:16:53 +0000 2014,RT @GirIsWish: 🎅🎄 http://t.co/LwOvYv23YN,1729,[],[],"[{u'id': 543316184, u'indices': [3, 13], u'id_str': u'543316184', u'screen_name': u'GirIsWish', u'name': u'A Girls Wish'}]",0,
537218174325125120,Tue Nov 25 12:16:08 +0000 2014,One month till Christmas!!!!!! 🎅🎄🎁🌟,1,[],[],[],0,
537087508790927360,Tue Nov 25 03:36:55 +0000 2014,@kat_troy #coolkids,0,[],"[{u'indices': [10, 19], u'text': u'coolkids'}]","[{u'id': 705679050, u'indices': [0, 9], u'id_str': u'705679050', u'screen_name': u'kat_troy', u'name': u'katie troyer'}]",1,537087266657927168
537087382374592512,Tue Nov 25 03:36:25 +0000 2014,RT @kat_troy: we're a little excited to get our picture taken with Santa 🎅🎉😄 http://t.co/YUEgvXa9dU,1,[],[],"[{u'id': 705679050, u'indices': [3, 12], u'id_str': u'705679050', u'screen_name': u'kat_troy', u'name': u'katie troyer'}]",0,
534839348743921666,Tue Nov 18 22:43:32 +0000 2014,be a  f r u i t  l o o p  in a world full of Cheerios,1,[],[],[],1,
534836124016189441,Tue Nov 18 22:30:43 +0000 2014,I'd rather have flowers on my table than diamonds on my neck... 💐🌸🌷🌹🌻,0,[],[],[],2,
534021967649976320,Sun Nov 16 16:35:33 +0000 2014,Snowing = Christmas music! 🎄🎶⛄️ @paulkern,0,[],[],"[{u'id': 17503918, u'indices': [32, 41], u'id_str': u'17503918', u'screen_name': u'paulkern', u'name': u'paulkern'}]",0,
534021285870075904,Sun Nov 16 16:32:50 +0000 2014,RT @paulkern: .@kern_lizzie is already playing Christmas music 🎄🎄🎄🎄🎄,1,[],[],"[{u'id': 17503918, u'indices': [3, 12], u'id_str': u'17503918', u'screen_name': u'paulkern', u'name': u'paulkern'}, {u'id': 455384719, u'indices': [15, 27], u'id_str': u'455384719', u'screen_name': u'kern_lizzie', u'name': u'lizzie.joy'}]",0,
534021194937561088,Sun Nov 16 16:32:29 +0000 2014,@paulkern you betcha! 😉,0,[],[],"[{u'id': 17503918, u'indices': [0, 9], u'id_str': u'17503918', u'screen_name': u'paulkern', u'name': u'paulkern'}]",0,534020958982795264
533269957665386496,Fri Nov 14 14:47:20 +0000 2014,RT @SoDamnTrue: 42 days until 🎅🎄🎁⛄️,3241,[],[],"[{u'id': 219049532, u'indices': [3, 14], u'id_str': u'219049532', u'screen_name': u'SoDamnTrue', u'name': u'Typical Girl'}]",0,
352082897727012864,Tue Jul 02 15:14:38 +0000 2013,RT @BiIIMurray: And then God created Saturn... And he liked it... So he put a ring on it.,796,[],[],"[{u'id': 1132994426, u'indices': [3, 14], u'id_str': u'1132994426', u'screen_name': u'BiIIMurray', u'name': u'Bill Murray'}]",0,
249900630959853568,Sun Sep 23 15:58:48 +0000 2012,RT @JimGaffigan: How did they make this Dora ice cream look so much like Dora? http://t.co/fyKmMzmm,1442,"[{u'url': u'http://t.co/fyKmMzmm', u'indices': [79, 99], u'expanded_url': u'http://say.ly/qEg4e9X', u'display_url': u'say.ly/qEg4e9X'}]",[],"[{u'id': 6539592, u'indices': [3, 15], u'id_str': u'6539592', u'screen_name': u'JimGaffigan', u'name': u'Jim Gaffigan'}]",0,
535275706587283456,Thu Nov 20 03:37:28 +0000 2014,RT @HighSkoolProbs: next week is thanksgiving break http://t.co/UcR0JpFqhe,6761,[],[],"[{u'id': 392574968, u'indices': [3, 18], u'id_str': u'392574968', u'screen_name': u'HighSkoolProbs', u'name': u'High School Problems'}]",0,
532741645025148929,Thu Nov 13 03:48:00 +0000 2014,"""@Candii_socute: I'm so geeked Diggy RT'd me."" Im geeked for you too!",0,[],[],"[{u'id': 774554665, u'indices': [1, 15], u'id_str': u'774554665', u'screen_name': u'Candii_socute', u'name': u'Ca\u043fd\u0457\u0457la\u043fd'}]",1,
529769236235706369,Tue Nov 04 22:56:43 +0000 2014,I just want someone to take care of me. #sick 😩😷👑,0,[],"[{u'indices': [40, 45], u'text': u'sick'}]",[],2,
529768852331065344,Tue Nov 04 22:55:11 +0000 2014,@london_bridge_t loveeee you!!,0,[],[],"[{u'id': 529413392, u'indices': [0, 16], u'id_str': u'529413392', u'screen_name': u'london_bridge_t', u'name': u'bridget'}]",0,529768682612748289
529768476227825664,Tue Nov 04 22:53:42 +0000 2014,You know @london_bridge_t and I are best friends. We send the dumbest snapchat videos. And are rude to eachother. Love you!  😂👭💜,0,[],[],"[{u'id': 529413392, u'indices': [9, 25], u'id_str': u'529413392', u'screen_name': u'london_bridge_t', u'name': u'bridget'}]",0,
528790449914671106,Sun Nov 02 06:07:22 +0000 2014,"""@heyyitssmalls: Ew that was literally so weird I watched the time go from 2:00am right back to 1:00am"" me too! Haha",0,[],[],"[{u'id': 60417533, u'indices': [1, 15], u'id_str': u'60417533', u'screen_name': u'heyyitssmalls', u'name': u'Amanda Falls'}]",2,
527852290804555776,Thu Oct 30 15:59:27 +0000 2014,"""@d_rodriguez8: http://t.co/gNWKMltPWT @K_Fab95 that's you grrrrr"" lmao shut up! 😜🍦🍨🍧😂😁",0,[],[],"[{u'id': 77875596, u'indices': [1, 14], u'id_str': u'77875596', u'screen_name': u'd_rodriguez8', u'name': u'Denise'}, {u'id': 601506396, u'indices': [39, 47], u'id_str': u'601506396', u'screen_name': u'K_Fab95', u'name': u'Kayla Kulwicki '}]",0,
526749780643704832,Mon Oct 27 14:58:28 +0000 2014,RT @BestHairstyIes: Love this 👏 http://t.co/VQJoqK4eqn,4017,[],[],"[{u'id': 2201635304, u'indices': [3, 18], u'id_str': u'2201635304', u'screen_name': u'BestHairstyIes', u'name': u'Best Hairstyles  \u10e6'}]",0,
525663008664854528,Fri Oct 24 15:00:02 +0000 2014,What am I doing in my life. #lost,0,[],"[{u'indices': [28, 33], u'text': u'lost'}]",[],0,
525662815454240768,Fri Oct 24 14:59:16 +0000 2014,"RT @ItsLifeFact: I may be quiet, but I have so much on my mind.",950,[],[],"[{u'id': 396086694, u'indices': [3, 15], u'id_str': u'396086694', u'screen_name': u'ItsLifeFact', u'name': u'\u273f Life Post \u273f'}]",0,
535901818669510657,Fri Nov 21 21:05:24 +0000 2014,Bow making happening now in the SGA office!,1,[],[],[],1,
535821749032861698,Fri Nov 21 15:47:14 +0000 2014,Don't forget today's Fun Friday is bow making and nail painting in the SGA office from 4-6!,3,[],[],[],1,
527955816901779457,Thu Oct 30 22:50:50 +0000 2014,RT @SMCResLife: Belle-A-Boo is TONIGHT!!  6:30 - 9 PM in Dalloway's  Hocus Pocus starts at 7 PM! *Bring your SMCard to receive the SAB stam…,1,[],[],"[{u'id': 625799856, u'indices': [3, 14], u'id_str': u'625799856', u'screen_name': u'SMCResLife', u'name': u'SMC Residence Life'}]",0,
527955481185509376,Thu Oct 30 22:49:30 +0000 2014,Don't forget to stop by Belle-A-Boo happening right now in Dalloways!,0,[],[],[],0,
517358410074193921,Wed Oct 01 17:00:31 +0000 2014,RT @smcsga: #gobelles #SMCard http://t.co/Ap5J42mIT8,7,[],"[{u'indices': [12, 21], u'text': u'gobelles'}, {u'indices': [22, 29], u'text': u'SMCard'}]","[{u'id': 352819454, u'indices': [3, 10], u'id_str': u'352819454', u'screen_name': u'smcsga', u'name': u'SMC SGA'}]",0,
516719813922942976,Mon Sep 29 22:42:58 +0000 2014,RT @smcsga: Support the Belles Volleyball team on October 3rd at 6pm during the DV Awareness Volleyball Game. All proceeds will go to the Y…,1,[],"[{u'indices': [139, 140], u'text': u'gobelles'}]","[{u'id': 352819454, u'indices': [3, 10], u'id_str': u'352819454', u'screen_name': u'smcsga', u'name': u'SMC SGA'}]",0,
512659486662610944,Thu Sep 18 17:48:41 +0000 2014,RT @smcsga: http://t.co/mVkH0QqQ6V,1,[],[],"[{u'id': 352819454, u'indices': [3, 10], u'id_str': u'352819454', u'screen_name': u'smcsga', u'name': u'SMC SGA'}]",0,
512279041626615809,Wed Sep 17 16:36:55 +0000 2014,RT @BAVOSMC: Support Saint Mary's Domestic Violence Awareness V-ball Game! Proceeds support YWCA. Pre-sale t-shirt orders THIS WEEK 12-1 in…,4,[],[],"[{u'id': 772504945, u'indices': [3, 11], u'id_str': u'772504945', u'screen_name': u'BAVOSMC', u'name': u'BAVO SMC'}]",0,
511310589449494529,Mon Sep 15 00:28:38 +0000 2014,Hurry to library green to see Maleficent with these belles! http://t.co/zX6xIfMrhW,0,"[{u'url': u'http://t.co/zX6xIfMrhW', u'indices': [60, 82], u'expanded_url': u'http://instagram.com/p/s8jACoglv_/', u'display_url': u'instagram.com/p/s8jACoglv_/'}]",[],[],0,
511195096474087424,Sun Sep 14 16:49:43 +0000 2014,Tonight on library green SAB is showing Maleficent! Be there with friends and blankets at 8:15!!! http://t.co/o9iJ3KZFf9,2,"[{u'url': u'http://t.co/o9iJ3KZFf9', u'indices': [98, 120], u'expanded_url': u'http://instagram.com/p/s7uet6gliR/', u'display_url': u'instagram.com/p/s7uet6gliR/'}]",[],[],0,
520545338231255041,Fri Oct 10 12:04:14 +0000 2014,@JHarrison_72 @Colts,0,[],[],"[{u'id': 150003549, u'indices': [0, 13], u'id_str': u'150003549', u'screen_name': u'JHarrison_72', u'name': u'Jonotthan Harrison'}, {u'id': 180884045, u'indices': [14, 20], u'id_str': u'180884045', u'screen_name': u'Colts', u'name': u'Indianapolis Colts'}]",0,520450505106288640
516711685583679488,Mon Sep 29 22:10:40 +0000 2014,@Colts,0,[],[],"[{u'id': 180884045, u'indices': [0, 6], u'id_str': u'180884045', u'screen_name': u'Colts', u'name': u'Indianapolis Colts'}]",0,516278747964915712
515234253185884160,Thu Sep 25 20:19:53 +0000 2014,"Having a great day.thankful for family friends,and this fantastic weather!!!! :-) :-)",0,[],[],[],0,
512521394165276672,Thu Sep 18 08:39:57 +0000 2014,@RTorFAV_1,0,[],[],"[{u'id': 2494344283, u'indices': [0, 10], u'id_str': u'2494344283', u'screen_name': u'RTorFAV_1', u'name': u'RT or FAV'}]",0,511254536703340544
332833656982863873,Fri May 10 12:25:02 +0000 2013,1-day fast food worker strike comes to Detroit http://t.co/VAYHk8PMrR,0,"[{u'url': u'http://t.co/VAYHk8PMrR', u'indices': [47, 69], u'expanded_url': u'http://bit.ly/178Zrcc', u'display_url': u'bit.ly/178Zrcc'}]",[],[],0,
332639612025577472,Thu May 09 23:33:58 +0000 2013,Vehicle Production Group suspends operations http://t.co/Cv6w4Huemq,0,"[{u'url': u'http://t.co/Cv6w4Huemq', u'indices': [45, 67], u'expanded_url': u'http://bit.ly/15QDU8z', u'display_url': u'bit.ly/15QDU8z'}]",[],[],0,
332639610830200832,Thu May 09 23:33:58 +0000 2013,UPDATE: 'Employee reductions' at Zimmer plant http://t.co/A7rwqZno99,0,"[{u'url': u'http://t.co/A7rwqZno99', u'indices': [46, 68], u'expanded_url': u'http://bit.ly/15QDVt5', u'display_url': u'bit.ly/15QDVt5'}]",[],[],0,
